"area.code","time","when","main","split","stage","dist.type","dist.year","dist.ed22","dist.age","leitold","treeid","common.name","scientific.name","family.name","type","ident","poly","cnpj","area","total.area","dbh.cutoff","lon","lat","UTM.Easting","UTM.Northing","X","Y","CA","RE","RN","RW","RS","D.class","light","canopy","gf.WSD","gf.crown","gf.htot","farea","WSD","DBH","size","BA","AGC","AE.AGC","ME.AGC","LNAGC","SD.LNAGC","VOL","Dead","Hcom","Htot","pft","colour","cex","ndead","nplant","ntotal","flgsz","gtstd","tree.date","identifier","longitude","latitude","count","stn.palace","agb.chave","acd.chave","se.agb.measurement","se.agb.allometry","se.agb.sampling","se.agb.census","se.acd.measurement","se.acd.allometry","se.acd.sampling","se.acd.census","volume","basal.area","crown.area","canopy.hgt","lorey.hgt","wood.dens","nplant.std","ba.std","ca.std","agb.std","acd.std","nplant.shape","nplant.scale","lorey.hgt.std","wood.dens.std","nplant.005.010","ba.005.010","ca.005.010","agb.005.010","acd.005.010","nplant.010.020","ba.010.020","ca.010.020","agb.010.020","acd.010.020","nplant.020.035","ba.020.035","ca.020.035","agb.020.035","acd.020.035","nplant.035.055","ba.035.055","ca.035.055","agb.035.055","acd.035.055","nplant.055.Inf","ba.055.Inf","ca.055.Inf","agb.055.Inf","acd.055.Inf","date"
"AND_A01",2013,"8/26/2013","P15","B01","unknown","DGD01","2009",5,4,"CVL1999+BRN2009",42,"matamata branco","Eschweilera coriacea","Lecythidaceae","O",15,"P15_B01_050x050m","T04_P03_U0042z",2394.246859,2394.246859,10,-46.83442196,-2.55288945,296025.6091,9717657.306,40,38,75.14689627,3.1,4.5,7.3,4.7,NA,1,"C",10,0,0,1,0.852,45,"035-055",1590.431281,1222.032202,450.5421339,54.64844512,7.044545992,0.357,2.868620194,FALSE,14.63,27.25,4,"#004E00",0.876269901,0,0.000417668,0.000417668,0,1,2013-08-26,"P15_B01_050x050m",-46.83442196,-2.55288945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P15","B01","unknown","DGD01","2009",5,4,"CVL1999+BRN2009",43,"iperana","Eperua bijuga","Fabaceae","O",15,"P15_B01_050x050m","T04_P03_U0043z",2394.246859,2394.246859,10,-46.83442196,-2.55288945,296027.3865,9717658.065,38,38,48.0663676,4.3,4,4.2,3.2,NA,1,"C",10,0,0,1,0.729,37.5,"035-055",1104.466167,472.9640004,174.3736454,27.9743296,6.095294776,0.357,1.297569274,FALSE,12.64,17.34,3,"chartreuse4",0.773919636,0,0.000417668,0.000417668,0,1,2013-08-26,"P15_B01_050x050m",-46.83442196,-2.55288945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P15","B01","unknown","DGD01","2009",5,4,"CVL1999+BRN2009",44,"jatereu","Lecythis idatimon","Lecythidaceae","O",15,"P15_B01_050x050m","T04_P03_U0044z",2394.246859,2394.246859,10,-46.83442196,-2.55288945,296005.0207,9717683.623,49,5.2,43.67599187,3,3.6,3.7,4.7,NA,1,"C",10,0,0,1,0.799,37.5,"035-055",1104.466167,683.7508905,252.0871256,35.43999988,6.463869156,0.357,1.711516622,FALSE,16.42,23.08,3,"chartreuse4",0.773919636,0,0.000417668,0.000417668,0,1,2013-08-26,"P15_B01_050x050m",-46.83442196,-2.55288945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P15","B01","unknown","DGD01","2009",5,4,"CVL1999+BRN2009",45,"andiroba","Carapa guianensis","Meliaceae","O",15,"P15_B01_050x050m","T04_P03_U0045z",2394.246859,2394.246859,10,-46.83442196,-2.55288945,296012.4316,9717691.301,39,1,142.0628198,5.5,8,7.8,5.6,NA,1,"C",10,0,0,1,0.53,76.5,"055-Inf",4596.346402,2301.896988,848.6696005,107.2722871,7.677764339,0.357,8.686403728,FALSE,19.2,29,2,"chartreuse",1.306141016,0,0.000417668,0.000417668,1,1,2013-08-26,"P15_B01_050x050m",-46.83442196,-2.55288945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P15","B01","unknown","DGD01","2009",5,4,"CVL1999+BRN2009",46,"uxirana","Sacoglottis guianensis","Humiriaceae","O",15,"P15_B01_050x050m","T04_P03_U0046z",2394.246859,2394.246859,10,-46.83442196,-2.55288945,296016.7982,9717691.031,35,3,68.26680836,4.4,3.7,6.2,4.5,NA,1,"C",10,0,0,1,0.836,39.5,"035-055",1225.417484,911.4484989,336.035295,43.33708703,6.751310591,0.357,2.180498801,FALSE,21.22,26.69,4,"#004E00",0.80121304,0,0.000417668,0.000417668,0,1,2013-08-26,"P15_B01_050x050m",-46.83442196,-2.55288945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P15","B01","unknown","DGD01","2009",5,4,"CVL1999+BRN2009",47,"iperana","Eperua bijuga","Fabaceae","O",15,"P15_B01_050x050m","T04_P03_U0047z",2394.246859,2394.246859,10,-46.83442196,-2.55288945,296025.8138,9717694.899,25,3,36.24612524,2.7,3.8,3.8,3.3,NA,1,"C",10,0,0,1,0.729,35.9,"035-055",1012.229007,477.8412947,176.1718195,27.6646276,6.105554158,0.357,1.310950054,FALSE,14.26,19.12,3,"chartreuse4",0.752084913,0,0.000417668,0.000417668,0,1,2013-08-26,"P15_B01_050x050m",-46.83442196,-2.55288945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",48,"matamata branco","Eschweilera coriacea","Lecythidaceae","O",16,"P16_B01_050x050m","T04_P04_U0048z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296102.1731,9717568.061,3,2,86.09534667,6.6,5.6,6,3.1,NA,1,"C",10,0,0,1,0.852,39.5,"035-055",1225.417484,1092.461748,402.7717486,48.57723256,6.932464413,0.357,2.564464196,FALSE,21.15,31.53,4,"#004E00",0.80121304,0,0.00040813,0.00040813,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",49,"matamata branco","Eschweilera coriacea","Lecythidaceae","O",16,"P16_B01_050x050m","T04_P04_U0049z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296099.0959,9717567.82,6,1,65.51791479,5.8,5.3,3.9,3.3,NA,1,"C",10,0,0,1,0.852,47.2,"035-055",1749.741444,1087.546708,400.9596583,51.79503717,6.927955212,0.357,2.552926544,FALSE,16.18,21.98,4,"#004E00",0.906292646,0,0.00040813,0.00040813,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",50,"currupixa","Micropholis na","Sapotaceae","O",16,"P16_B01_050x050m","T04_P04_U0050z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296106.4955,9717565.493,0,6,146.6024212,7.3,6.7,4.9,8.6,NA,1,"E",11,0,0,1,0.6567,77,"055-Inf",4656.625711,3855.708822,1421.533145,148.4762271,8.19358564,0.357,11.74267953,FALSE,18.24,39.19,3,"chartreuse4",1.312964367,0,0.00040813,0.00040813,1,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",51,"jatereu","Lecythis idatimon","Lecythidaceae","O",16,"P16_B01_050x050m","T04_P04_U0051z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296090.7307,9717553.088,20,11,55.00928736,4.7,4.8,5.6,2,NA,1,"C",10,0,0,1,0.799,44.4,"035-055",1548.302523,1451.765693,535.2408977,60.57272368,7.216811314,0.357,3.633956677,FALSE,26.03,35.61,3,"chartreuse4",0.86808188,0,0.00040813,0.00040813,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",52,"freijo branco","Cordia scabrifolia","Boraginaceae","O",16,"P16_B01_050x050m","T04_P04_U0052z",248.6528387,2450.200017,10,-46.83390461,-2.554125037,296108.0239,9717557.238,2,14,9.738937226,1.4,1.8,1.7,2.2,NA,1,"S",10,0,0,1,0.474,12.8,"010-020",128.6796351,23.14425096,8.532884973,2.861232409,3.078021911,0.357,0.097655067,FALSE,8.87,10.4,2,"chartreuse",0.436846096,0,0.004021671,0.004021671,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",53,"matamata branco","Eschweilera coriacea","Lecythidaceae","O",16,"P16_B01_050x050m","T04_P04_U0053z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296105.1338,9717549.343,8,20,85.26282462,6,5.5,5.8,3.7,NA,1,"S",10,0,0,1,0.852,60,"055-Inf",2827.433388,2348.913948,866.0039401,91.92890829,7.69798385,0.357,5.513882506,FALSE,16.78,29.94,4,"#004E00",1.080970432,0,0.00040813,0.00040813,1,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",54,"castanha-sapucaia","Lecythis pisonis","Lecythidaceae","O",16,"P16_B01_050x050m","T04_P04_U0054z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296095.6936,9717544.223,19,21,371.9253003,9.5,8.7,13.6,11.8,NA,1,"E",10,0,0,1,0.857,105,"055-Inf",8659.014751,9852.400056,3632.40947,299.9213388,9.131745865,0.357,22.99276559,FALSE,30.54,42.23,4,"#004E00",1.695072024,0,0.00040813,0.00040813,1,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",55,"matamata branco","Eschweilera coriacea","Lecythidaceae","O",16,"P16_B01_050x050m","T04_P04_U0055z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296091.5345,9717539.174,25,24,129.0566262,8.6,4.2,7.2,6.2,NA,1,"C",10,0,0,1,0.852,52,"035-055",2123.716634,2203.23711,812.2954101,84.08919497,7.633958472,0.357,5.171918099,FALSE,23.71,37.33,4,"#004E00",0.971796816,0,0.00040813,0.00040813,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",56,"caqui preto","Diospyros guianensis","Ebenaceae","O",16,"P16_B01_050x050m","T04_P04_U0056z",248.6528387,2450.200017,10,-46.83390461,-2.554125037,296116.5201,9717541.408,0.6,31.5,49.62145596,3.8,4.2,4.3,3.6,NA,2,"S",10,0,0,1,0.73,24.9,"020-035",486.9547153,203.7173761,75.10707259,14.5463645,5.253009122,0.357,0.558129798,FALSE,12.97,16.57,3,"chartreuse4",0.60197119,0,0.004021671,0.004021671,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",57,"jutai-pororoca","Dialium guianense","Fabaceae","O",16,"P16_B01_050x050m","T04_P04_U0057z",248.6528387,2450.200017,10,-46.83390461,-2.554125037,296118.3636,9717530.012,3.6,42.5,36.19114737,0.7,3.6,6.5,2.8,NA,3,"S",10,0,0,1,0.896,21.7,"020-035",369.8361412,170.0287844,62.68667159,13.29891774,5.072243243,0.357,0.379528537,FALSE,11.03,14.77,4,"#004E00",0.558301744,0,0.004021671,0.004021671,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",58,"tauari","Couratari stellata","Lecythidaceae","O",16,"P16_B01_050x050m","T04_P04_U0058z",248.6528387,2450.200017,10,-46.83390461,-2.554125037,296120.1971,9717530.209,1.8,43,28.74557278,0.6,4,5.5,2,NA,3,"S",10,0,0,1,0.633,15.3,"010-020",183.8538561,54.34476761,20.03597574,5.433467717,3.931623837,0.357,0.171705427,FALSE,10.28,13.07,3,"chartreuse4",0.470962851,0,0.004021671,0.004021671,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",59,"jutai-pororoca","Dialium guianense","Fabaceae","O",16,"P16_B01_050x050m","T04_P04_U0059z",248.6528387,2450.200017,10,-46.83390461,-2.554125037,296121.5717,9717529.996,0.6,43.7,65.42366701,0.9,4.3,7.6,5.5,NA,2,"C",10,0,0,1,0.896,22.5,"020-035",397.6078202,192.4808684,70.96436657,14.43928708,5.196272264,0.357,0.429644796,FALSE,12.21,15.6,4,"#004E00",0.569219105,0,0.004021671,0.004021671,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",60,"arataciu","Sagotia racemosa","Euphorbiaceae","O",16,"P16_B01_050x050m","T04_P04_U0060z",248.6528387,2450.200017,10,-46.83390461,-2.554125037,296121.8359,9717526.023,2,47.4,4.51603944,1.2,1,1.1,1.5,NA,3,"S",10,0,0,1,0.58,11.8,"010-020",109.3588403,22.37392325,8.248878469,2.917268507,3.04417164,0.357,0.077151459,FALSE,5.12,9.66,2,"chartreuse",0.423199393,0,0.004021671,0.004021671,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",61,"jatereu","Lecythis idatimon","Lecythidaceae","O",16,"P16_B01_050x050m","T04_P04_U0061z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296094.8041,9717522.027,29,41,49.07167725,3,3.8,4.1,5,NA,1,"C",10,0,0,1,0.799,40.8,"035-055",1307.405199,1057.494134,389.8797944,47.89506359,6.899932864,0.357,2.647044141,FALSE,17.17,30.48,3,"chartreuse4",0.818953753,0,0.00040813,0.00040813,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",62,"matamata branco","Eschweilera coriacea","Lecythidaceae","O",16,"P16_B01_050x050m","T04_P04_U0062z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296098.0307,9717514.672,29,49,73.13627698,5.4,5,4.2,4.7,NA,2,"C",10,0,0,1,0.852,58.2,"055-Inf",2660.332075,2236.412179,824.526484,88.10013923,7.648903655,0.357,5.249793847,FALSE,20.78,30.26,4,"#004E00",1.056406368,0,0.00040813,0.00040813,1,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",63,"guajara peludo","Pouteria na","Sapotaceae","O",16,"P16_B01_050x050m","T04_P04_U0063z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296090.275,9717510.472,38,50,30.88970977,3.8,5.1,1.9,1.8,NA,1,"E",11,0,0,1,0.753148148,45.7,"035-055",1640.29621,1404.890309,517.9587547,59.92791709,7.183990007,0.357,3.730714369,FALSE,24.81,34.48,3,"chartreuse4",0.885822593,0,0.00040813,0.00040813,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",64,"matamata branco","Eschweilera coriacea","Lecythidaceae","O",16,"P16_B01_050x050m","T04_P04_U0064z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296077.5325,9717512.82,49,43,105.6517609,6,5.6,5.8,5.8,NA,1,"C",10,0,0,1,0.852,74.8,"055-Inf",4394.33414,3284.471391,1210.927786,123.5582873,8.033236502,0.357,7.710026739,FALSE,13.93,27.16,4,"#004E00",1.282941622,0,0.00040813,0.00040813,1,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",65,"breu barrote","Tetragastris panamensis","Burseraceae","O",16,"P16_B01_050x050m","T04_P04_U0065z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296079.0536,9717516.655,46,40,26.29513051,3,2.6,3.2,2.8,NA,1,"S",10,0,0,1,0.717,50.2,"035-055",1979.234788,1363.942927,502.8621633,60.66706621,7.154410495,0.357,3.804582782,FALSE,25.53,29.12,3,"chartreuse4",0.947232752,0,0.00040813,0.00040813,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",66,"marupa","Simarouba amara","Simaroubaceae","O",16,"P16_B01_050x050m","T04_P04_U0066z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296083.6719,9717520.702,40,38,104.5522035,4.8,3.7,8,6.7,NA,1,"E",10,0,0,1,0.383,54.3,"035-055",2315.738631,1027.321211,378.7555595,61.23813301,6.870985427,0.357,5.364601623,FALSE,24.93,34.85,2,"chartreuse",1.00318423,0,0.00040813,0.00040813,0,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/26/2013","P16","B01","unknown","UKN00","#NAME?",3,60,"CVL1999+BRN2009",67,"pente-de-macaco","Apeiba petoumo","Malvaceae","O",16,"P16_B01_050x050m","T04_P04_U0067z",2450.200017,2450.200017,10,-46.83390461,-2.554125037,296072.1108,9717537.438,44,18,200.6770847,5.8,11.4,9.5,5.3,NA,1,"C",11,0,0,1,0.264,67.2,"055-Inf",3546.732442,1232.4467,454.381779,96.60054764,7.05303216,0.357,9.336717424,FALSE,23.67,39.78,2,"chartreuse",1.179226687,0,0.00040813,0.00040813,1,1,2013-08-26,"P16_B01_050x050m",-46.83390461,-2.554125037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND_A01",2013,"8/27/2013","P17","B01","unknown","DGD01","2009",5,4,"CVL1999+BRN2009",1,"morta",NA,NA,"O",17,"P17_B01_050x050m","T05_P01_U0001z",2482.722784,2482.722784,10,-46.83712993,-2.551123266,295749.1852,9717890.843,1,11.7,0.031415927,0.1,0.1,0.1,0.1,1,NA,NA,0,1,0,1,0.629,47.5,"035-055",1772.054606,1344.971203,495.8676168,58.86275805,7.140403382,0.357,4.276538007,TRUE,NA,36.16,3,"chartreuse4",0.910386657,0.000402784,0,0.000402784,0,1,2013-08-27,"P17_B01_050x050m",-46.83712993,-2.551123266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
